id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
14775,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
14777,1,Male,26,25 - 45,Hispanic,0,0,0,5,Unknown
14778,0,Male,50,Greater than 45,Caucasian,0,0,0,1,Unknown
14779,0,Male,59,Greater than 45,African-American,0,0,0,1,Unknown
14781,0,Male,21,Less than 25,African-American,0,0,0,1,High
14783,0,Male,21,Less than 25,African-American,0,0,0,1,High
14785,0,Male,51,Greater than 45,Hispanic,0,0,0,0,Unknown
14787,0,Male,24,Less than 25,African-American,0,0,2,2,Middle
14791,0,Female,45,Greater than 45,Caucasian,0,0,0,2,Unknown
14792,0,Female,45,Greater than 45,Caucasian,0,0,0,2,Unknown
14793,1,Male,33,25 - 45,African-American,0,2,3,11,Middle
14794,1,Male,33,25 - 45,African-American,0,2,3,11,Middle
14797,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
14801,1,Male,41,25 - 45,African-American,0,0,0,18,Unknown
14803,0,Male,38,25 - 45,African-American,0,0,0,0,Middle
14804,0,Male,38,25 - 45,African-American,0,0,0,0,Middle
14805,0,Male,46,Greater than 45,Caucasian,0,0,0,1,Unknown
14807,1,Male,31,25 - 45,Hispanic,0,1,0,19,High
14809,0,Male,21,Less than 25,Other,0,0,0,0,Unknown
14811,0,Male,60,Greater than 45,Other,0,0,0,1,Middle
14813,0,Female,39,25 - 45,African-American,0,0,0,3,High
14817,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
14818,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
14819,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
14820,1,Female,38,25 - 45,Caucasian,0,0,0,14,Unknown
14823,0,Male,31,25 - 45,Hispanic,0,0,0,1,Unknown
14827,0,Male,26,25 - 45,Other,0,0,0,1,Unknown
14829,1,Male,22,Less than 25,African-American,0,1,3,2,Unknown
14830,0,Female,29,25 - 45,African-American,0,0,0,0,High
14831,0,Male,24,Less than 25,Hispanic,0,0,0,0,Unknown
14833,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
14835,1,Male,31,25 - 45,Hispanic,0,0,0,5,Middle
14837,0,Female,29,25 - 45,Hispanic,0,0,0,0,Unknown
14839,0,Female,34,25 - 45,Hispanic,0,0,0,1,Unknown
14843,0,Male,46,Greater than 45,African-American,0,0,0,0,Unknown
14844,0,Male,26,25 - 45,Other,0,0,0,3,Unknown
14845,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
14846,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
14849,1,Male,29,25 - 45,African-American,0,0,0,16,High
14853,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
14855,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
14856,1,Male,29,25 - 45,African-American,0,0,0,7,Middle
14857,1,Male,29,25 - 45,African-American,0,0,0,7,Middle
14859,0,Male,43,25 - 45,Caucasian,0,0,0,3,Unknown
14861,1,Female,26,25 - 45,African-American,0,0,0,7,Unknown
14863,0,Male,22,Less than 25,African-American,0,0,0,2,Middle
14865,0,Female,55,Greater than 45,African-American,0,0,0,1,Unknown
14869,0,Male,22,Less than 25,African-American,0,1,0,1,High
14870,1,Male,31,25 - 45,African-American,0,0,0,7,Unknown
14871,1,Male,31,25 - 45,African-American,0,0,0,7,Unknown
14872,0,Female,27,25 - 45,Other,0,0,0,5,Middle
14875,0,Male,36,25 - 45,Caucasian,0,0,0,1,Unknown
14879,0,Male,36,25 - 45,African-American,0,0,0,0,Unknown
14881,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
14882,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
14883,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
14885,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
14887,1,Female,34,25 - 45,African-American,0,0,0,5,Middle
14889,0,Male,52,Greater than 45,Caucasian,0,0,0,0,Unknown
14891,0,Male,23,Less than 25,Other,0,0,0,0,Middle
14895,0,Male,52,Greater than 45,Caucasian,0,0,0,0,Unknown
14896,0,Male,20,Less than 25,Caucasian,0,1,1,1,Middle
14897,0,Male,20,Less than 25,Caucasian,0,1,1,1,Middle
14898,0,Male,20,Less than 25,Caucasian,0,1,1,1,Middle
14901,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Unknown
14905,1,Male,25,25 - 45,African-American,0,2,0,6,Unknown
14907,0,Male,20,Less than 25,African-American,0,0,0,2,High
14908,1,Male,36,25 - 45,African-American,0,0,0,10,Unknown
14909,0,Female,51,Greater than 45,African-American,0,0,0,1,Unknown
14911,0,Male,23,Less than 25,African-American,0,0,0,2,Unknown
14913,0,Female,29,25 - 45,Caucasian,0,0,0,1,Middle
14915,0,Female,29,25 - 45,Caucasian,0,0,0,1,Middle
14917,1,Female,35,25 - 45,African-American,0,0,0,7,Middle
14921,0,Male,63,Greater than 45,Caucasian,0,0,0,0,Unknown
14922,0,Male,27,25 - 45,African-American,0,0,0,2,Unknown
14923,0,Male,27,25 - 45,African-American,0,0,0,1,High
14924,0,Male,27,25 - 45,African-American,0,0,0,1,High
14927,0,Male,24,Less than 25,African-American,0,0,0,2,High
14931,0,Male,50,Greater than 45,African-American,0,0,0,0,Unknown
14933,0,Male,30,25 - 45,Hispanic,0,0,0,1,Middle
14934,1,Male,32,25 - 45,African-American,0,1,0,13,Middle
14935,1,Male,32,25 - 45,African-American,0,1,0,13,Middle
14937,1,Male,32,25 - 45,African-American,0,1,0,13,Middle
14939,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
14941,0,Male,25,25 - 45,Caucasian,0,0,0,4,Middle
14943,1,Male,24,Less than 25,African-American,2,1,0,10,Unknown
14947,0,Male,22,Less than 25,African-American,0,0,0,1,Unknown
14948,0,Female,48,Greater than 45,African-American,0,0,0,0,Unknown
14949,0,Female,26,25 - 45,African-American,0,0,0,1,Unknown
14950,0,Male,58,Greater than 45,Other,0,0,0,0,Unknown
14953,0,Male,23,Less than 25,Caucasian,0,0,2,1,High
14957,0,Male,41,25 - 45,African-American,0,0,0,0,Unknown
14959,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
14960,0,Male,32,25 - 45,African-American,0,0,0,1,Unknown
14961,0,Male,33,25 - 45,Caucasian,0,0,0,3,Unknown
14963,0,Male,26,25 - 45,Other,0,0,0,0,Unknown
14965,0,Female,39,25 - 45,African-American,0,0,0,3,Unknown
14967,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
14969,1,Male,49,Greater than 45,Caucasian,0,0,0,6,Unknown
14973,0,Male,56,Greater than 45,Hispanic,0,0,0,2,Unknown
14974,0,Female,42,25 - 45,African-American,0,0,0,0,Unknown
14975,0,Male,22,Less than 25,African-American,0,0,0,1,High
14976,0,Male,22,Less than 25,African-American,0,0,0,1,High
14979,0,Male,46,Greater than 45,Caucasian,0,0,0,1,Unknown
14983,0,Male,36,25 - 45,African-American,0,0,0,2,High
14985,0,Male,32,25 - 45,Caucasian,0,0,0,0,Unknown
14986,0,Male,28,25 - 45,African-American,0,0,0,0,Unknown
14987,0,Male,28,25 - 45,African-American,0,0,0,0,Unknown
14989,1,Male,38,25 - 45,African-American,0,0,0,17,High
14991,0,Female,48,Greater than 45,Caucasian,0,0,0,4,Unknown
14993,0,Female,48,Greater than 45,Caucasian,0,0,0,4,Unknown
14995,0,Male,64,Greater than 45,Hispanic,0,0,0,1,Unknown
14999,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
15000,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
15001,0,Male,69,Greater than 45,Caucasian,0,0,0,0,Middle
15002,0,Male,69,Greater than 45,Caucasian,0,0,0,0,Middle
15005,0,Female,27,25 - 45,African-American,0,0,0,1,Middle
15009,0,Male,22,Less than 25,African-American,0,0,0,2,Middle
15011,0,Male,28,25 - 45,Caucasian,0,0,0,5,Unknown
15012,0,Male,28,25 - 45,Caucasian,0,0,0,5,Unknown
15013,0,Male,28,25 - 45,Caucasian,0,0,0,5,Unknown
15015,0,Female,43,25 - 45,Caucasian,0,0,0,0,Unknown
15017,1,Male,28,25 - 45,African-American,0,0,0,5,Unknown
15019,1,Male,28,25 - 45,African-American,0,0,0,5,Unknown
15021,1,Male,28,25 - 45,African-American,0,0,0,5,Unknown
15025,0,Male,49,Greater than 45,African-American,0,0,0,0,Unknown
15026,0,Male,24,Less than 25,Hispanic,0,0,0,0,Middle
15027,0,Male,24,Less than 25,Hispanic,0,0,0,0,Middle
15028,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
15031,0,Female,55,Greater than 45,Caucasian,0,0,0,0,Unknown
15035,0,Male,40,25 - 45,African-American,0,0,0,3,Unknown
15037,0,Male,20,Less than 25,African-American,0,0,2,1,Unknown
15038,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
15039,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
15041,0,Male,37,25 - 45,Other,0,0,0,0,Unknown
15043,1,Male,33,25 - 45,Caucasian,0,0,0,9,Middle
15045,0,Male,27,25 - 45,African-American,0,0,0,3,Unknown
15047,1,Male,55,Greater than 45,Caucasian,0,0,0,7,Unknown
15051,0,Male,22,Less than 25,African-American,0,0,0,1,Unknown
15052,0,Male,55,Greater than 45,African-American,0,0,0,1,Unknown
15053,0,Female,43,25 - 45,Caucasian,0,0,0,0,Middle
15054,0,Female,43,25 - 45,Caucasian,0,0,0,0,Middle
15057,0,Male,21,Less than 25,African-American,0,0,3,0,Middle
15061,0,Male,25,25 - 45,African-American,0,0,0,2,Unknown
15063,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
15064,0,Female,28,25 - 45,Caucasian,0,0,0,1,Unknown
15065,0,Male,45,Greater than 45,Hispanic,0,0,0,0,Unknown
15067,0,Male,45,Greater than 45,Other,0,0,0,0,Unknown
15069,0,Male,39,25 - 45,African-American,0,0,0,1,Middle
15071,0,Male,79,Greater than 45,Caucasian,0,0,0,1,Unknown
15073,0,Male,46,Greater than 45,Other,0,0,0,3,Unknown
15077,0,Male,59,Greater than 45,Caucasian,0,0,0,4,Unknown
15078,0,Male,59,Greater than 45,Caucasian,0,0,0,4,Unknown
15079,1,Male,20,Less than 25,Hispanic,0,2,1,2,High
15080,1,Male,20,Less than 25,Hispanic,0,2,1,2,High
15083,1,Male,31,25 - 45,African-American,1,0,0,5,Unknown
15087,0,Male,30,25 - 45,Caucasian,0,1,0,4,High
15089,1,Male,32,25 - 45,African-American,0,0,0,5,Middle
15090,1,Male,32,25 - 45,African-American,0,0,0,5,Middle
15091,1,Male,32,25 - 45,African-American,0,0,0,5,Middle
15093,0,Male,22,Less than 25,African-American,1,0,0,2,Unknown
15095,0,Male,35,25 - 45,Caucasian,0,0,0,1,Unknown
15097,0,Female,28,25 - 45,African-American,0,0,0,0,Middle
15099,0,Male,43,25 - 45,African-American,0,0,0,2,Unknown
15103,1,Male,27,25 - 45,African-American,0,0,0,21,High
15104,1,Male,27,25 - 45,African-American,0,0,0,21,High
15105,0,Male,41,25 - 45,African-American,0,0,0,0,Unknown
15106,0,Male,41,25 - 45,African-American,0,0,0,0,Unknown
15109,0,Male,43,25 - 45,African-American,0,0,0,3,Middle
15113,1,Male,46,Greater than 45,African-American,0,0,0,9,Unknown
15115,0,Male,26,25 - 45,African-American,0,0,0,2,Unknown
15116,0,Female,33,25 - 45,African-American,0,0,0,1,Unknown
15117,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
15119,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
15121,0,Male,32,25 - 45,Caucasian,0,0,0,5,High
15123,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
15125,0,Male,22,Less than 25,African-American,0,0,0,1,Middle
15129,0,Female,32,25 - 45,Hispanic,0,0,0,0,Unknown
15130,0,Male,58,Greater than 45,Caucasian,0,0,0,1,Unknown
15131,0,Male,39,25 - 45,African-American,0,0,0,0,Unknown
15132,0,Female,35,25 - 45,African-American,0,0,0,3,Unknown
15135,0,Male,22,Less than 25,Caucasian,0,0,1,1,Unknown
15139,1,Male,63,Greater than 45,African-American,0,0,0,9,High
15141,1,Male,38,25 - 45,African-American,0,0,0,7,Unknown
15142,1,Male,24,Less than 25,Caucasian,0,0,0,8,Middle
15143,1,Male,24,Less than 25,Caucasian,0,0,0,8,Middle
15145,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
15147,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
15149,1,Male,20,Less than 25,African-American,0,3,0,3,High
15151,1,Male,20,Less than 25,African-American,0,3,0,3,High
15155,1,Male,30,25 - 45,African-American,0,0,0,7,Middle
15156,0,Female,31,25 - 45,African-American,0,0,0,0,Unknown
15157,1,Female,43,25 - 45,Caucasian,0,0,0,6,Unknown
15158,1,Male,36,25 - 45,Caucasian,0,0,0,10,High
15161,0,Female,31,25 - 45,African-American,0,0,0,0,Unknown
15165,0,Male,34,25 - 45,Caucasian,0,0,0,2,Unknown
15167,0,Male,37,25 - 45,African-American,0,0,0,4,Middle
15168,0,Female,36,25 - 45,African-American,0,0,0,1,Unknown
15169,0,Male,34,25 - 45,African-American,0,0,0,1,Unknown
15171,0,Male,34,25 - 45,African-American,0,0,0,1,Unknown
15173,0,Female,31,25 - 45,African-American,0,0,0,1,Middle
15175,1,Male,23,Less than 25,Caucasian,0,0,1,10,High
15177,0,Male,22,Less than 25,Hispanic,0,0,0,0,Middle
15181,0,Male,37,25 - 45,Caucasian,0,0,0,2,Middle
15182,0,Male,37,25 - 45,Caucasian,0,0,0,2,Middle
15183,0,Male,20,Less than 25,Other,0,0,0,0,Unknown
15184,0,Male,20,Less than 25,Other,0,0,0,0,Unknown
15187,1,Male,54,Greater than 45,African-American,0,0,0,22,Middle
15191,0,Female,20,Less than 25,African-American,0,0,0,1,Unknown
15193,1,Male,34,25 - 45,African-American,0,0,0,12,High
15194,1,Male,34,25 - 45,African-American,0,0,0,12,High
15195,1,Male,34,25 - 45,African-American,0,0,0,12,High
15197,0,Male,59,Greater than 45,Caucasian,0,0,0,2,Middle
15199,0,Male,37,25 - 45,Caucasian,0,0,0,2,Unknown
15201,0,Male,37,25 - 45,Caucasian,0,0,0,2,Unknown
15203,0,Male,38,25 - 45,Other,0,0,0,0,Middle
15207,0,Male,22,Less than 25,African-American,0,0,0,1,Unknown
15208,0,Male,24,Less than 25,African-American,0,0,1,3,High
15209,0,Male,24,Less than 25,African-American,0,0,1,3,High
15210,0,Male,24,Less than 25,African-American,0,0,1,3,High
15213,1,Male,24,Less than 25,African-American,0,0,0,6,Middle
15217,0,Female,52,Greater than 45,African-American,0,0,0,3,Unknown
15219,0,Male,26,25 - 45,African-American,0,0,0,3,Unknown
15220,0,Male,26,25 - 45,African-American,0,0,0,3,Unknown
15221,0,Male,20,Less than 25,African-American,0,0,0,1,Middle
15223,1,Male,32,25 - 45,African-American,0,0,0,6,Unknown
15225,0,Female,32,25 - 45,Caucasian,0,0,0,2,High
15227,0,Female,32,25 - 45,Caucasian,0,0,0,2,High
15229,0,Male,55,Greater than 45,Caucasian,0,0,0,3,Unknown
15233,0,Male,49,Greater than 45,African-American,0,0,0,3,Middle
15234,0,Male,20,Less than 25,African-American,1,0,0,1,Middle
15235,0,Male,20,Less than 25,African-American,1,0,0,1,Middle
15236,0,Male,20,Less than 25,African-American,1,0,0,1,Middle
15239,1,Male,31,25 - 45,Caucasian,0,0,0,11,Middle
15243,1,Male,58,Greater than 45,Caucasian,0,0,0,7,Middle
15245,1,Male,58,Greater than 45,Caucasian,0,0,0,7,Middle
15246,0,Male,50,Greater than 45,Hispanic,0,0,0,2,Unknown
15247,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
15249,1,Male,26,25 - 45,African-American,0,1,1,11,Middle
15251,1,Male,26,25 - 45,African-American,0,1,1,11,Middle
15253,0,Male,20,Less than 25,African-American,1,0,0,1,Unknown
15255,1,Female,34,25 - 45,African-American,0,2,0,7,Unknown
15259,1,Male,22,Less than 25,African-American,0,0,0,5,Unknown
15260,1,Male,22,Less than 25,African-American,0,0,0,5,Unknown
15261,0,Male,39,25 - 45,Caucasian,0,0,0,1,Unknown
15262,0,Male,24,Less than 25,Hispanic,0,0,0,0,Unknown
15265,0,Male,51,Greater than 45,Caucasian,0,0,0,1,Middle
15269,1,Male,26,25 - 45,Caucasian,1,0,0,9,Middle
15271,0,Male,26,25 - 45,African-American,0,0,0,2,Unknown
15272,1,Male,35,25 - 45,African-American,1,0,0,13,High
15273,1,Male,35,25 - 45,African-American,1,0,0,13,High
15275,1,Female,51,Greater than 45,Caucasian,0,0,0,7,Unknown
15277,0,Male,64,Greater than 45,Other,0,0,0,0,Unknown
15279,1,Male,26,25 - 45,African-American,0,0,0,5,Unknown
15281,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
15285,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
15286,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
15287,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
15288,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
15291,0,Male,23,Less than 25,African-American,0,1,2,1,Middle
15295,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
15297,1,Male,21,Less than 25,Caucasian,0,2,7,2,Middle
15298,1,Male,21,Less than 25,Caucasian,0,2,7,2,Middle
15299,1,Male,21,Less than 25,Caucasian,0,2,7,2,Middle
15301,1,Male,37,25 - 45,African-American,0,0,0,18,Unknown
15303,1,Male,37,25 - 45,African-American,0,0,0,18,Unknown
15305,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
15307,0,Male,20,Less than 25,Caucasian,1,0,0,1,High
15311,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
15312,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
15313,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
15314,0,Male,24,Less than 25,Caucasian,0,0,0,5,Middle
15317,0,Female,27,25 - 45,Other,0,0,0,0,Middle
15321,0,Female,48,Greater than 45,Caucasian,0,0,0,1,Unknown
15323,1,Male,31,25 - 45,African-American,1,1,1,12,Middle
15324,1,Male,31,25 - 45,African-American,1,1,1,12,Middle
15325,0,Female,21,Less than 25,African-American,0,0,0,1,Unknown
15327,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
15329,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
15331,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
15333,0,Male,33,25 - 45,Other,0,0,0,2,Middle
15337,0,Male,21,Less than 25,African-American,0,0,0,0,High
15338,0,Male,21,Less than 25,Caucasian,0,0,0,1,Unknown
15339,0,Female,20,Less than 25,Caucasian,0,0,0,0,Middle
15340,0,Female,20,Less than 25,Caucasian,0,0,0,0,Middle
15343,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
15347,0,Male,24,Less than 25,African-American,0,0,0,3,Unknown
15349,1,Female,30,25 - 45,African-American,0,0,0,11,Middle
15350,1,Female,30,25 - 45,African-American,0,0,0,11,Middle
15351,1,Female,30,25 - 45,African-American,0,0,0,11,Middle
15353,0,Male,44,25 - 45,Caucasian,0,0,0,0,Unknown
15355,1,Male,47,Greater than 45,African-American,0,0,0,13,Middle
15357,1,Male,21,Less than 25,Hispanic,1,0,0,4,High
15359,0,Male,53,Greater than 45,Hispanic,0,0,0,1,Unknown
15363,0,Female,38,25 - 45,Caucasian,0,0,0,0,Unknown
15364,0,Male,52,Greater than 45,African-American,0,0,0,2,Middle
15365,0,Male,52,Greater than 45,African-American,0,0,0,2,Middle
15366,0,Female,34,25 - 45,African-American,0,0,0,1,Unknown
15369,1,Female,35,25 - 45,African-American,0,0,1,8,Unknown
15373,0,Male,35,25 - 45,Caucasian,0,0,0,0,High
15375,0,Male,25,25 - 45,Other,0,0,0,1,High
15376,0,Male,25,25 - 45,Other,0,0,0,1,High
15377,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
15379,0,Male,27,25 - 45,African-American,0,0,0,3,Unknown
15381,0,Male,24,Less than 25,African-American,0,0,1,1,Middle
15383,1,Female,48,Greater than 45,Caucasian,0,0,0,17,Unknown
15385,0,Male,31,25 - 45,Hispanic,0,0,0,1,Unknown
15389,0,Male,43,25 - 45,African-American,0,0,0,3,High
15390,0,Male,43,25 - 45,African-American,0,0,0,3,High
15391,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
15392,1,Male,34,25 - 45,African-American,0,1,0,20,Middle
15395,0,Male,25,25 - 45,African-American,0,0,0,2,Middle
15399,1,Male,24,Less than 25,Hispanic,1,0,0,4,High
15401,1,Male,22,Less than 25,African-American,0,0,0,5,Unknown
15402,1,Male,22,Less than 25,African-American,0,0,0,5,Unknown
15403,1,Male,22,Less than 25,African-American,0,0,0,5,Unknown
15405,1,Male,34,25 - 45,African-American,0,0,0,5,Unknown
15407,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
15409,0,Male,66,Greater than 45,Caucasian,0,0,0,0,Unknown
15411,1,Male,31,25 - 45,African-American,4,0,0,13,Unknown
15415,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
15416,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
15417,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
15418,0,Female,33,25 - 45,Caucasian,0,0,0,0,Unknown
15421,0,Male,39,25 - 45,Caucasian,0,0,0,0,Unknown
15425,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
15427,1,Female,49,Greater than 45,African-American,0,0,0,7,Unknown
15428,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
15429,0,Female,22,Less than 25,Caucasian,0,0,0,0,Unknown
15431,0,Male,29,25 - 45,Caucasian,0,0,0,3,Middle
15433,0,Male,29,25 - 45,Caucasian,0,0,0,3,Middle
15435,0,Female,30,25 - 45,African-American,0,0,0,0,Unknown
15437,0,Male,20,Less than 25,African-American,0,0,0,3,Unknown
15441,0,Male,23,Less than 25,African-American,0,0,0,1,Middle
15442,0,Male,27,25 - 45,African-American,1,0,0,1,Middle
15443,0,Male,43,25 - 45,Caucasian,0,0,0,2,Unknown
15444,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
15447,0,Male,24,Less than 25,African-American,0,0,1,1,Middle
15451,1,Male,61,Greater than 45,African-American,0,0,0,25,Unknown
15453,0,Male,62,Greater than 45,Other,0,0,0,1,Unknown
15454,0,Male,22,Less than 25,Caucasian,0,1,0,1,Unknown
15455,0,Male,22,Less than 25,Caucasian,0,1,0,1,Unknown
15457,0,Male,31,25 - 45,Caucasian,0,0,0,5,Unknown
15459,0,Male,40,25 - 45,Caucasian,0,0,0,4,Unknown
15461,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
15463,1,Male,32,25 - 45,Caucasian,0,1,0,15,Middle
15467,0,Male,30,25 - 45,Caucasian,0,0,0,0,Middle
15468,0,Female,57,Greater than 45,Caucasian,0,0,0,4,Unknown
15469,0,Male,26,25 - 45,African-American,0,0,0,3,Middle
15470,0,Male,35,25 - 45,African-American,0,0,0,1,Unknown
15473,0,Male,38,25 - 45,Hispanic,0,0,0,0,Unknown
15477,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
15479,0,Female,25,25 - 45,African-American,0,0,1,0,Unknown
15480,0,Male,44,25 - 45,African-American,0,0,0,3,Unknown
15481,0,Male,44,25 - 45,African-American,0,0,0,3,Unknown
15483,0,Female,59,Greater than 45,Caucasian,0,0,0,1,Unknown
15485,0,Male,23,Less than 25,Caucasian,0,0,1,4,Middle
15487,0,Male,29,25 - 45,African-American,0,0,0,0,Unknown
15489,0,Male,56,Greater than 45,Caucasian,0,0,0,0,Unknown
15493,0,Female,34,25 - 45,Caucasian,0,0,0,4,Unknown
15494,0,Male,47,Greater than 45,African-American,0,0,0,1,Unknown
15495,0,Male,47,Greater than 45,African-American,0,0,0,1,Unknown
15496,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
15499,0,Male,40,25 - 45,Caucasian,0,0,0,5,Middle
15503,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
15505,0,Male,33,25 - 45,African-American,0,0,0,3,Unknown
15506,1,Male,24,Less than 25,African-American,0,0,0,8,High
15507,1,Male,24,Less than 25,African-American,0,0,0,8,High
15509,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Unknown
15511,0,Male,21,Less than 25,Hispanic,0,0,0,0,Unknown
15513,1,Male,29,25 - 45,African-American,0,0,0,10,High
15515,1,Male,29,25 - 45,African-American,0,0,0,10,High
15519,0,Male,30,25 - 45,Hispanic,0,0,0,2,Unknown
15520,0,Female,26,25 - 45,African-American,0,0,0,4,Middle
15521,0,Female,26,25 - 45,African-American,0,0,0,4,Middle
15522,0,Female,26,25 - 45,African-American,0,0,0,4,Middle
